n_ptcl,time,
10000,6.043911e-01,
index,pos[0],pos[1],pos[2],vel[0],vel[1],vel[2],force[0],force[1],force[2],dens,pres,eng,eng_dot,mass,
23,-0.985,-0.295,0,7.27661e-06,2.28173e-06,0,4.2764e-07,1.37354e-07,0,1.0002,0.40008,1,0,0.0009,
24,-0.985,-0.265,0,8.70086e-06,2.56237e-06,0,5.06241e-07,1.52996e-07,0,1.0002,0.40008,1,0,0.0009,
25,-0.985,-0.235,0,1.02734e-05,2.83629e-06,0,5.92189e-07,1.68119e-07,0,1.0002,0.400079,1,0,0.0009,
26,-0.985,-0.205,0,1.19873e-05,3.09628e-06,0,6.85058e-07,1.82352e-07,0,1.0002,0.400079,1,0,0.0009,
27,-0.985,-0.175,0,1.38323e-05,3.3352e-06,0,7.84275e-07,1.95337e-07,0,1.0002,0.400078,1,0,0.0009,
28,-0.985,-0.145,0,1.57948e-05,3.54627e-06,0,8.89124e-07,2.06736e-07,0,1.00019,0.400078,1,0,0.0009,
29,-0.985,-0.115,0,1.78579e-05,3.72336e-06,0,9.98764e-07,2.16251e-07,0,1.00019,0.400077,1,0,0.0009,
30,-0.985,-0.0849999,0,2.00023e-05,3.86118e-06,0,1.11225e-06,2.23627e-07,0,1.00019,0.400076,1,0,0.0009,
31,-0.985,-0.0549999,0,2.22065e-05,3.95558e-06,0,1.22855e-06,2.28665e-07,0,1.00019,0.400076,1,0,0.0009,
32,-0.985,-0.0249999,0,2.44473e-05,4.00367e-06,0,1.34657e-06,2.3123e-07,0,1.00019,0.400075,1,0,0.0009,
33,-0.984999,0.00500007,0,2.67005e-05,4.00399e-06,0,1.46517e-06,2.31251e-07,0,1.00019,0.400074,1,0,0.0009,
34,-0.984999,0.0350001,0,2.89417e-05,3.95648e-06,0,1.58321e-06,2.28725e-07,0,1.00018,0.400073,1,0,0.0009,
35,-0.984999,0.0650001,0,3.11465e-05,3.86258e-06,0,1.69955e-06,2.23717e-07,0,1.00018,0.400073,1,0,0.0009,
36,-0.984999,0.0950001,0,3.32917e-05,3.72503e-06,0,1.81308e-06,2.16355e-07,0,1.00018,0.400072,1,0,0.0009,
37,-0.984999,0.125,0,3.53556e-05,3.54782e-06,0,1.92275e-06,2.06822e-07,0,1.00018,0.400071,1,0,0.0009,
38,-0.984999,0.155,0,3.73181e-05,3.33585e-06,0,2.02758e-06,1.95347e-07,0,1.00018,0.400071,1,0,0.0009,
39,-0.984999,0.185,0,3.91618e-05,3.09473e-06,0,2.12667e-06,1.82188e-07,0,1.00018,0.40007,1,0,0.0009,
40,-0.984999,0.215,0,4.08716e-05,2.83036e-06,0,2.2192e-06,1.67618e-07,0,1.00017,0.40007,1,0,0.0009,
41,-0.984999,0.245,0,4.24349e-05,2.5486e-06,0,2.30445e-06,1.51912e-07,0,1.00017,0.400069,1,0,0.0009,
42,-0.984999,0.275,0,4.38417e-05,2.25495e-06,0,2.38177e-06,1.35325e-07,0,1.00017,0.400069,1,0,0.0009,
43,-0.984999,0.305,0,4.50842e-05,1.95418e-06,0,2.45061e-06,1.18086e-07,0,1.00017,0.400068,1,0,0.0009,
44,-0.984999,0.335,0,4.61564e-05,1.6502e-06,0,2.51049e-06,1.0039e-07,0,1.00017,0.400068,1,0,0.0009,
45,-0.984999,0.365,0,4.70543e-05,1.34589e-06,0,2.561e-06,8.23896e-08,0,1.00017,0.400068,1,0,0.0009,
46,-0.984999,0.395,0,4.7775e-05,1.04307e-06,0,2.60181e-06,6.42019e-08,0,1.00017,0.400067,1,0,0.0009,
47,-0.984999,0.425,0,4.83166e-05,7.42585e-07,0,2.63265e-06,4.5908e-08,0,1.00017,0.400067,1,0,0.0009,
48,-0.984999,0.455,0,4.86782e-05,4.44428e-07,0,2.65332e-06,2.75601e-08,0,1.00017,0.400067,1,0,0.0009,
49,-0.984999,0.485,0,4.88591e-05,1.47941e-07,0,2.66369e-06,9.18882e-09,0,1.00017,0.400067,1,0,0.0009,
50,-0.984999,0.515,0,4.88591e-05,-1.47941e-07,0,2.66369e-06,-9.18882e-09,0,1.00017,0.400067,1,0,0.0009,
51,-0.984999,0.545,0,4.86782e-05,-4.44428e-07,0,2.65332e-06,-2.75601e-08,0,1.00017,0.400067,1,0,0.0009,
52,-0.984999,0.575,0,4.83166e-05,-7.42585e-07,0,2.63265e-06,-4.5908e-08,0,1.00017,0.400067,1,0,0.0009,
53,-0.984999,0.605,0,4.7775e-05,-1.04307e-06,0,2.60181e-06,-6.42019e-08,0,1.00017,0.400067,1,0,0.0009,
54,-0.984999,0.635,0,4.70543e-05,-1.34589e-06,0,2.561e-06,-8.23896e-08,0,1.00017,0.400068,1,0,0.0009,
